sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group,month
723,153,1188,99,3,297,727,49677,2021-10-21,2021-11-17,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-10
724,153,1235,112,3,336,727,49677,2021-10-21,2021-11-17,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-10
725,154,347,109,1,109,674,49994,2021-10-17,2021-11-07,347,Shirt,Mandarin Collar,M,violet,108,76,"A violet coloured, M sized, Mandarin Collar Shirt",Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,2021-10
726,154,1043,90,1,90,674,49994,2021-10-17,2021-11-07,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,2021-10
727,154,174,91,1,91,674,49994,2021-10-17,2021-11-07,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,2021-10
728,154,630,93,2,186,674,49994,2021-10-17,2021-11-07,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,2021-10
729,154,625,112,2,224,674,49994,2021-10-17,2021-11-07,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,Active,Adults,2021-10
730,155,512,102,1,102,834,11166,2021-06-30,2021-07-18,512,Jacket,Windbreaker,M,blue,109,70,"A blue coloured, M sized, Windbreaker Jacket",Glenn Keri,Non-binary,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,Active,Seniors,2021-06
731,156,1253,112,1,112,727,37878,2021-07-10,2021-07-29,1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-07
732,156,1155,99,2,198,727,37878,2021-07-10,2021-07-29,1155,Trousers,High-Waisted,XS,red,98,74,"A red coloured, XS sized, High-Waisted Trousers",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-07
733,156,438,107,2,214,727,37878,2021-07-10,2021-07-29,438,Jacket,Denim,L,green,92,52,"A green coloured, L sized, Denim Jacket",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-07
734,156,719,119,1,119,727,37878,2021-07-10,2021-07-29,719,Jacket,Trench Coat,XL,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-07
735,156,470,118,3,354,727,37878,2021-07-10,2021-07-29,470,Jacket,Puffer,XS,green,110,41,"A green coloured, XS sized, Puffer Jacket",Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Active,Adults,2021-07
736,157,918,96,3,288,909,17955,2021-04-07,2021-04-17,918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Seniors,2021-04
737,157,585,100,1,100,909,17955,2021-04-07,2021-04-17,585,Jacket,Bomber,XS,indigo,90,59,"A indigo coloured, XS sized, Bomber Jacket",Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Seniors,2021-04
738,157,493,102,2,204,909,17955,2021-04-07,2021-04-17,493,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Seniors,2021-04
739,157,442,107,1,107,909,17955,2021-04-07,2021-04-17,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Seniors,2021-04
740,158,1173,99,2,198,828,14010,2021-07-13,2021-08-04,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
741,158,975,97,2,194,828,14010,2021-07-13,2021-08-04,975,Trousers,Slim-Fit,XS,violet,119,70,"A violet coloured, XS sized, Slim-Fit Trousers",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
742,158,238,106,1,106,828,14010,2021-07-13,2021-08-04,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
743,158,130,92,2,184,828,14010,2021-07-13,2021-08-04,130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
744,158,257,95,2,190,828,14010,2021-07-13,2021-08-04,257,Shirt,Polo,M,yellow,117,52,"A yellow coloured, M sized, Polo Shirt",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
745,158,100,118,3,354,828,14010,2021-07-13,2021-08-04,100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,Active,Adults,2021-07
746,159,118,92,2,184,208,12449,2021-09-05,2021-09-13,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Active,Seniors,2021-09
747,159,172,91,2,182,208,12449,2021-09-05,2021-09-13,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Active,Seniors,2021-09
748,159,209,98,2,196,208,12449,2021-09-05,2021-09-13,209,Shirt,Camp Collared,XL,violet,112,40,"A violet coloured, XL sized, Camp Collared Shirt",Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Active,Seniors,2021-09
749,159,410,119,3,357,208,12449,2021-09-05,2021-09-13,410,Shirt,Casual Slim Fit,XS,indigo,113,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,Active,Seniors,2021-09
750,160,765,109,1,109,725,41442,2021-07-31,2021-08-06,765,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
751,160,117,92,1,92,725,41442,2021-07-31,2021-08-06,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
752,160,94,118,1,118,725,41442,2021-07-31,2021-08-06,94,Shirt,Flannel,XL,blue,96,61,"A blue coloured, XL sized, Flannel Shirt",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
753,160,1213,105,1,105,725,41442,2021-07-31,2021-08-06,1213,Trousers,Pleated,L,blue,90,79,"A blue coloured, L sized, Pleated Trousers",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
754,160,437,107,2,214,725,41442,2021-07-31,2021-08-06,437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
755,160,1102,115,1,115,725,41442,2021-07-31,2021-08-06,1102,Trousers,Cropped,M,green,99,65,"A green coloured, M sized, Cropped Trousers",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
756,160,122,92,2,184,725,41442,2021-07-31,2021-08-06,122,Shirt,Denim,M,green,115,66,"A green coloured, M sized, Denim Shirt",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
757,160,878,94,2,188,725,41442,2021-07-31,2021-08-06,878,Trousers,Cords,L,red,113,53,"A red coloured, L sized, Cords Trousers",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
758,160,134,92,3,276,725,41442,2021-07-31,2021-08-06,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
759,160,951,97,1,97,725,41442,2021-07-31,2021-08-06,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,Active,Youth,2021-07
760,161,48,104,2,208,566,45840,2021-03-22,2021-04-11,48,Shirt,Dress,L,yellow,119,56,"A yellow coloured, L sized, Dress Shirt",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
761,161,1177,99,2,198,566,45840,2021-03-22,2021-04-11,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
762,161,936,96,1,96,566,45840,2021-03-22,2021-04-11,936,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
763,161,1041,90,2,180,566,45840,2021-03-22,2021-04-11,1041,Trousers,Relaxed Leg,S,indigo,95,40,"A indigo coloured, S sized, Relaxed Leg Trousers",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
764,161,483,118,2,236,566,45840,2021-03-22,2021-04-11,483,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
765,161,525,98,3,294,566,45840,2021-03-22,2021-04-11,525,Jacket,Leather,XS,red,113,67,"A red coloured, XS sized, Leather Jacket",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
766,161,63,104,3,312,566,45840,2021-03-22,2021-04-11,63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
767,161,517,102,2,204,566,45840,2021-03-22,2021-04-11,517,Jacket,Windbreaker,M,indigo,109,56,"A indigo coloured, M sized, Windbreaker Jacket",Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,Active,Youth,2021-03
768,162,896,94,1,94,431,20238,2021-04-25,2021-05-05,896,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers",Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults,2021-04
769,162,1052,93,3,279,431,20238,2021-04-25,2021-05-05,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults,2021-04
770,162,1091,115,3,345,431,20238,2021-04-25,2021-05-05,1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults,2021-04
771,162,870,113,2,226,431,20238,2021-04-25,2021-05-05,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults,2021-04
772,162,849,113,2,226,431,20238,2021-04-25,2021-05-05,849,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,Active,Adults,2021-04
773,163,937,96,2,192,84,11473,2021-06-12,2021-06-17,937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
774,163,753,109,1,109,84,11473,2021-06-12,2021-06-17,753,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
775,163,563,100,3,300,84,11473,2021-06-12,2021-06-17,563,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
776,163,549,98,2,196,84,11473,2021-06-12,2021-06-17,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
777,163,43,104,3,312,84,11473,2021-06-12,2021-06-17,43,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
778,163,682,113,3,339,84,11473,2021-06-12,2021-06-17,682,Jacket,Parka,M,green,119,71,"A green coloured, M sized, Parka Jacket",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
779,163,372,94,1,94,84,11473,2021-06-12,2021-06-17,372,Shirt,Henley,M,blue,92,42,"A blue coloured, M sized, Henley Shirt",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
780,163,153,91,2,182,84,11473,2021-06-12,2021-06-17,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,Active,Seniors,2021-06
781,164,1202,105,2,210,412,26249,2021-05-21,2021-06-03,1202,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Active,Youth,2021-05
782,164,604,112,1,112,412,26249,2021-05-21,2021-06-03,604,Jacket,Cardigan,XL,orange,118,75,"A orange coloured, XL sized, Cardigan Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Active,Youth,2021-05
783,164,275,95,2,190,412,26249,2021-05-21,2021-06-03,275,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Active,Youth,2021-05
784,164,8,96,1,96,412,26249,2021-05-21,2021-06-03,8,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Active,Youth,2021-05
785,164,425,107,3,321,412,26249,2021-05-21,2021-06-03,425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket",Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Active,Youth,2021-05
786,165,1165,99,3,297,389,28345,2021-06-23,2021-07-20,1165,Trousers,High-Waisted,XS,yellow,98,64,"A yellow coloured, XS sized, High-Waisted Trousers",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
787,165,1029,90,1,90,389,28345,2021-06-23,2021-07-20,1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
788,165,118,92,2,184,389,28345,2021-06-23,2021-07-20,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
789,165,700,119,1,119,389,28345,2021-06-23,2021-07-20,700,Jacket,Trench Coat,XS,red,112,78,"A red coloured, XS sized, Trench Coat Jacket",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
790,165,679,113,1,113,389,28345,2021-06-23,2021-07-20,679,Jacket,Parka,XL,yellow,119,44,"A yellow coloured, XL sized, Parka Jacket",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
791,165,1060,93,2,186,389,28345,2021-06-23,2021-07-20,1060,Trousers,Joggers,XS,yellow,94,62,"A yellow coloured, XS sized, Joggers Trousers",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
792,165,26,96,1,96,389,28345,2021-06-23,2021-07-20,26,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,Active,Adults,2021-06
793,166,743,109,1,109,113,11914,2021-07-11,2021-07-14,743,Jacket,Peacoat,L,orange,102,45,"A orange coloured, L sized, Peacoat Jacket",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
794,166,827,117,3,351,113,11914,2021-07-11,2021-07-14,827,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
795,166,740,109,1,109,113,11914,2021-07-11,2021-07-14,740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
796,166,661,93,2,186,113,11914,2021-07-11,2021-07-14,661,Jacket,Coach,S,violet,115,74,"A violet coloured, S sized, Coach Jacket",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
797,166,217,106,2,212,113,11914,2021-07-11,2021-07-14,217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
798,166,430,107,3,321,113,11914,2021-07-11,2021-07-14,430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket",Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,Active,Adults,2021-07
799,167,1035,90,2,180,595,44269,2021-06-26,2021-07-18,1035,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults,2021-06
800,167,930,96,1,96,595,44269,2021-06-26,2021-07-18,930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults,2021-06
801,167,217,106,1,106,595,44269,2021-06-26,2021-07-18,217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,Active,Adults,2021-06
